Filename,Start Time (s),End Time (s),Species eBird Code
KEN_029_20220130_082832.flac,139.1,139.1,egygoo
KEN_029_20220130_082832.flac,149.7,149.7,egygoo
KEN_029_20220130_082832.flac,199.2,199.2,egygoo
KEN_029_20220130_082832.flac,219.3,219.3,egygoo
KEN_029_20220130_082832.flac,231.9,231.9,egygoo
KEN_029_20220130_082832.flac,256.6,256.6,egygoo
KEN_029_20220130_082832.flac,267.0,267.0,egygoo
KEN_029_20220130_082832.flac,304.7,304.7,egygoo
KEN_029_20220130_082832.flac,341.4,341.4,egygoo
KEN_029_20220130_082832.flac,349.8,349.8,egygoo
KEN_029_20220130_082832.flac,358.1,358.1,egygoo
KEN_029_20220130_082832.flac,370.5,370.5,egygoo
KEN_029_20220130_082832.flac,380.9,380.9,egygoo
KEN_029_20220130_082832.flac,396.4,396.4,blaplo1
KEN_029_20220130_082832.flac,410.8,410.8,egygoo
KEN_029_20220130_082832.flac,436.3,436.3,egygoo
KEN_029_20220130_082832.flac,453.0,453.0,egygoo
KEN_029_20220130_082832.flac,462.2,462.2,egygoo
KEN_029_20220130_082832.flac,480.5,480.5,egygoo
KEN_029_20220130_082832.flac,508.2,508.2,egygoo
KEN_029_20220130_082832.flac,563.4,563.4,egygoo
KEN_029_20220130_082832.flac,589.2,589.2,egygoo
KEN_029_20220130_082832.flac,591.3,591.3,hadibi1
KEN_029_20220130_082832.flac,597.0,597.0,hadibi1
KEN_029_20220130_082832.flac,603.4,603.4,hadibi1
KEN_029_20220130_082832.flac,605.8,605.8,afrpip1
KEN_029_20220130_082832.flac,626.2,626.2,egygoo
KEN_029_20220130_082832.flac,634.1,634.1,egygoo
KEN_029_20220130_082832.flac,645.9,645.9,lotlap1
KEN_029_20220130_082832.flac,667.7,667.7,hadibi1
KEN_029_20220130_082832.flac,707.0,707.0,egygoo
KEN_029_20220130_082832.flac,747.2,747.2,hadibi1
KEN_029_20220130_082832.flac,771.3,771.3,hadibi1
KEN_029_20220130_082832.flac,780.0,780.0,hadibi1
KEN_029_20220130_082832.flac,819.2,819.2,hadibi1
KEN_029_20220130_082832.flac,831.4,831.4,hadibi1
KEN_029_20220130_082832.flac,861.6,861.6,egygoo
KEN_029_20220130_082832.flac,909.2,909.2,egygoo
KEN_029_20220130_082832.flac,914.4,914.4,egygoo
KEN_029_20220130_082832.flac,923.2,923.2,egygoo
KEN_029_20220130_082832.flac,963.4,963.4,lotlap1
KEN_029_20220130_082832.flac,969.5,969.5,egygoo
KEN_029_20220130_082832.flac,989.7,989.7,lotlap1
KEN_029_20220130_082832.flac,1023.1,1023.1,hadibi1
KEN_029_20220130_082832.flac,1037.9,1037.9,egygoo
KEN_029_20220130_082832.flac,1050.2,1050.2,egygoo
KEN_029_20220130_082832.flac,1055.0,1055.0,egygoo
KEN_029_20220130_082832.flac,1057.2,1057.2,hadibi1
KEN_029_20220130_082832.flac,1064.0,1064.0,hadibi1
KEN_029_20220130_082832.flac,1078.6,1078.6,egygoo
KEN_029_20220130_082832.flac,1103.2,1103.2,egygoo
KEN_029_20220130_082832.flac,1111.1,1111.1,lotlap1
KEN_029_20220130_082832.flac,1122.7,1122.7,egygoo
KEN_029_20220130_082832.flac,1143.5,1143.5,blaplo1
KEN_029_20220130_082832.flac,1182.1,1182.1,blaplo1
KEN_029_20220130_082832.flac,1206.0,1206.0,blaplo1
KEN_029_20220130_082832.flac,1216.9,1216.9,blaplo1
KEN_029_20220130_082832.flac,1225.7,1225.7,egygoo
KEN_029_20220130_082832.flac,1256.1,1256.1,egygoo
KEN_029_20220130_082832.flac,1264.7,1264.7,blaplo1
KEN_029_20220130_082832.flac,1332.2,1332.2,egygoo
KEN_029_20220130_082832.flac,1337.9,1337.9,egygoo
KEN_029_20220130_082832.flac,1368.3,1368.3,gargan
KEN_029_20220130_082832.flac,1377.2,1377.2,gargan
KEN_029_20220130_082832.flac,1381.8,1381.8,egygoo
KEN_029_20220130_082832.flac,1386.5,1386.5,gargan
KEN_029_20220130_082832.flac,1395.6,1395.6,egygoo
KEN_029_20220130_082832.flac,1448.2,1448.2,egygoo
KEN_029_20220130_082832.flac,1469.6,1469.6,egygoo
KEN_029_20220130_082832.flac,1552.4,1552.4,egygoo
KEN_029_20220130_082832.flac,1567.0,1567.0,egygoo
KEN_029_20220130_082832.flac,1579.0,1579.0,egygoo
KEN_029_20220130_082832.flac,1595.3,1595.3,egygoo
KEN_029_20220130_082832.flac,1605.9,1605.9,egygoo
KEN_029_20220130_082832.flac,1607.7,1607.7,blaplo1
KEN_029_20220130_082832.flac,1626.7,1626.7,egygoo
KEN_029_20220130_082832.flac,1629.9,1629.9,gargan
KEN_029_20220130_082832.flac,1686.0,1686.0,hadibi1
KEN_029_20220130_082832.flac,1706.1,1706.1,hadibi1
KEN_029_20220130_082832.flac,1715.6,1715.6,egygoo
KEN_029_20220130_082832.flac,1724.6,1724.6,hadibi1
KEN_029_20220130_082832.flac,1745.2,1745.2,hadibi1
KEN_029_20220130_082832.flac,1767.6,1767.6,egygoo
KEN_029_20220130_082832.flac,1769.3,1769.3,hadibi1
KEN_029_20220130_082832.flac,1782.6,1782.6,egygoo
KEN_029_20220130_082832.flac,1793.6,1793.6,egygoo
KEN_029_20220130_082832.flac,1842.2,1842.2,egygoo
KEN_029_20220130_082832.flac,1864.6,1864.6,egygoo
KEN_029_20220130_082832.flac,1869.5,1869.5,egygoo
KEN_029_20220130_082832.flac,1890.5,1890.5,lotlap1
KEN_029_20220130_082832.flac,1920.5,1920.5,lotlap1
KEN_029_20220130_082832.flac,1928.4,1928.4,gargan
KEN_029_20220130_082832.flac,1931.8,1931.8,lotlap1
KEN_029_20220130_082832.flac,1957.2,1957.2,gargan
KEN_029_20220130_082832.flac,1971.3,1971.3,gargan
KEN_029_20220130_082832.flac,1990.2,1990.2,gargan
KEN_029_20220130_082832.flac,2007.8,2007.8,gargan
KEN_029_20220130_082832.flac,2120.2,2120.2,gargan
KEN_029_20220130_082832.flac,2312.5,2312.5,blaplo1
KEN_029_20220130_082832.flac,2370.9,2370.9,egygoo
KEN_029_20220130_082832.flac,2587.5,2587.5,gargan
KEN_029_20220130_082832.flac,2596.9,2596.9,gargan
KEN_029_20220130_082832.flac,2614.3,2614.3,gargan
KEN_029_20220130_082832.flac,2964.2,2964.2,egygoo
KEN_029_20220130_082832.flac,3000.5,3000.5,rindov
KEN_029_20220130_082832.flac,3005.8,3005.8,rindov
KEN_029_20220130_082832.flac,3023.1,3023.1,egygoo
KEN_029_20220130_082832.flac,3046.7,3046.7,egygoo
KEN_029_20220130_082832.flac,3077.0,3077.0,quailf1
KEN_029_20220130_082832.flac,3106.4,3106.4,gargan
KEN_029_20220130_082832.flac,3113.1,3113.1,blaplo1
KEN_029_20220130_082832.flac,3120.4,3120.4,blaplo1
KEN_029_20220130_082832.flac,3195.8,3195.8,quailf1
KEN_029_20220130_082832.flac,3204.9,3204.9,quailf1
KEN_029_20220130_082832.flac,3222.6,3222.6,quailf1
KEN_029_20220130_082832.flac,3229.5,3229.5,rindov
KEN_029_20220130_082832.flac,3372.3,3372.3,egygoo
KEN_029_20220130_082832.flac,3387.7,3387.7,grccra1
KEN_029_20220130_082832.flac,3444.1,3444.1,blaplo1
KEN_029_20220130_082832.flac,3565.6,3565.6,rindov
KEN_029_20220130_082832.flac,3568.7,3568.7,egygoo
KEN_030_20220203_030448.flac,15.8,15.8,sltnig1
KEN_030_20220203_030448.flac,217.6,217.6,wbswea1
KEN_030_20220203_030448.flac,482.6,482.6,fotdro5
KEN_030_20220203_030448.flac,483.8,483.8,wbrcha2
KEN_030_20220203_030448.flac,495.4,495.4,wbrcha2
KEN_030_20220203_030448.flac,498.3,498.3,fotdro5
KEN_030_20220203_030448.flac,503.4,503.4,wbrcha2
KEN_030_20220203_030448.flac,513.4,513.4,wbrcha2
KEN_030_20220203_030448.flac,525.8,525.8,wbrcha2
KEN_030_20220203_030448.flac,533.0,533.0,wbrcha2
KEN_030_20220203_030448.flac,540.2,540.2,wbrcha2
KEN_030_20220203_030448.flac,547.1,547.1,wbrcha2
KEN_030_20220203_030448.flac,555.5,555.5,wbrcha2
KEN_030_20220203_030448.flac,564.7,564.7,wbrcha2
KEN_030_20220203_030448.flac,578.8,578.8,wbrcha2
KEN_030_20220203_030448.flac,590.0,590.0,wbrcha2
KEN_030_20220203_030448.flac,604.3,604.3,wbrcha2
KEN_030_20220203_030448.flac,617.5,617.5,wbrcha2
KEN_030_20220203_030448.flac,625.7,625.7,wbrcha2
KEN_030_20220203_030448.flac,633.7,633.7,wbrcha2
KEN_030_20220203_030448.flac,643.0,643.0,wbrcha2
KEN_030_20220203_030448.flac,658.6,658.6,wbrcha2
KEN_030_20220203_030448.flac,668.6,668.6,wbrcha2
KEN_030_20220203_030448.flac,676.2,676.2,wbrcha2
KEN_030_20220203_030448.flac,687.2,687.2,wbrcha2
KEN_030_20220203_030448.flac,704.2,704.2,wbrcha2
KEN_030_20220203_030448.flac,718.4,718.4,wbrcha2
KEN_030_20220203_030448.flac,732.1,732.1,wbrcha2
KEN_030_20220203_030448.flac,738.4,738.4,wbrcha2
KEN_030_20220203_030448.flac,746.4,746.4,wbrcha2
KEN_030_20220203_030448.flac,753.3,753.3,wbswea1
KEN_030_20220203_030448.flac,756.0,756.0,wbswea1
KEN_030_20220203_030448.flac,760.8,760.8,wbswea1
KEN_030_20220203_030448.flac,770.6,770.6,wbswea1
KEN_030_20220203_030448.flac,779.1,779.1,wbswea1
KEN_030_20220203_030448.flac,786.1,786.1,wbswea1
KEN_030_20220203_030448.flac,795.1,795.1,wbswea1
KEN_030_20220203_030448.flac,799.8,799.8,wbrcha2
KEN_030_20220203_030448.flac,805.8,805.8,wbswea1
KEN_030_20220203_030448.flac,814.2,814.2,wbswea1
KEN_030_20220203_030448.flac,814.2,814.2,wbrcha2
KEN_030_20220203_030448.flac,814.2,814.2,wbswea1
KEN_030_20220203_030448.flac,824.4,824.4,wbrcha2
KEN_030_20220203_030448.flac,834.5,834.5,wbswea1
KEN_030_20220203_030448.flac,844.6,844.6,wbrcha2
KEN_030_20220203_030448.flac,853.4,853.4,wbswea1
KEN_030_20220203_030448.flac,857.9,857.9,wbrcha2
KEN_030_20220203_030448.flac,863.0,863.0,wbswea1
KEN_030_20220203_030448.flac,864.9,864.9,wbrcha2
KEN_030_20220203_030448.flac,877.0,877.0,wbswea1
KEN_030_20220203_030448.flac,885.8,885.8,wbswea1
KEN_030_20220203_030448.flac,895.2,895.2,wbswea1
KEN_030_20220203_030448.flac,903.9,903.9,wbrcha2
KEN_030_20220203_030448.flac,913.5,913.5,wbrcha2
KEN_030_20220203_030448.flac,917.9,917.9,wbswea1
KEN_030_20220203_030448.flac,927.2,927.2,wbrcha2
KEN_030_20220203_030448.flac,933.3,933.3,wbrcha2
KEN_030_20220203_030448.flac,954.0,954.0,wbrcha2
KEN_030_20220203_030448.flac,976.2,976.2,wbrcha2
KEN_030_20220203_030448.flac,986.1,986.1,wbrcha2
KEN_030_20220203_030448.flac,999.5,999.5,wbrcha2
KEN_030_20220203_030448.flac,1017.9,1017.9,wbswea1
KEN_030_20220203_030448.flac,1018.4,1018.4,wbrcha2
KEN_030_20220203_030448.flac,1022.1,1022.1,wbrcha2
KEN_030_20220203_030448.flac,1030.2,1030.2,wbswea1
KEN_030_20220203_030448.flac,1041.4,1041.4,wbrcha2
KEN_030_20220203_030448.flac,1054.2,1054.2,wbrcha2
KEN_030_20220203_030448.flac,1060.9,1060.9,wbswea1
KEN_030_20220203_030448.flac,1068.6,1068.6,wbswea1
KEN_030_20220203_030448.flac,1071.4,1071.4,wbrcha2
KEN_030_20220203_030448.flac,1092.0,1092.0,wbrcha2
KEN_030_20220203_030448.flac,1097.5,1097.5,wbrcha2
KEN_030_20220203_030448.flac,1102.3,1102.3,wbrcha2
KEN_030_20220203_030448.flac,1106.8,1106.8,wbswea1
KEN_030_20220203_030448.flac,1113.4,1113.4,wbswea1
KEN_030_20220203_030448.flac,1123.3,1123.3,amesun2
KEN_030_20220203_030448.flac,1126.1,1126.1,wbrcha2
KEN_030_20220203_030448.flac,1132.5,1132.5,amesun2
KEN_030_20220203_030448.flac,1135.7,1135.7,wbrcha2
KEN_030_20220203_030448.flac,1145.2,1145.2,wbrcha2
KEN_030_20220203_030448.flac,1148.3,1148.3,amesun2
KEN_030_20220203_030448.flac,1152.7,1152.7,wbrcha2
KEN_030_20220203_030448.flac,1165.6,1165.6,wbrcha2
KEN_030_20220203_030448.flac,1178.9,1178.9,amesun2
KEN_030_20220203_030448.flac,1191.2,1191.2,wbrcha2
KEN_030_20220203_030448.flac,1196.3,1196.3,amesun2
KEN_030_20220203_030448.flac,1197.4,1197.4,wbswea1
KEN_030_20220203_030448.flac,1202.6,1202.6,amesun2
KEN_030_20220203_030448.flac,1209.6,1209.6,amesun2
KEN_030_20220203_030448.flac,1218.3,1218.3,wbrcha2
KEN_030_20220203_030448.flac,1221.8,1221.8,amesun2
KEN_030_20220203_030448.flac,1229.5,1229.5,wbrcha2
KEN_030_20220203_030448.flac,1232.1,1232.1,amesun2
KEN_030_20220203_030448.flac,1247.3,1247.3,amesun2
KEN_030_20220203_030448.flac,1250.7,1250.7,wbswea1
KEN_030_20220203_030448.flac,1263.9,1263.9,amesun2
KEN_030_20220203_030448.flac,1269.8,1269.8,wbswea1
KEN_030_20220203_030448.flac,1274.7,1274.7,amesun2
KEN_030_20220203_030448.flac,1287.8,1287.8,wbswea1
KEN_030_20220203_030448.flac,1291.5,1291.5,amesun2
KEN_030_20220203_030448.flac,1294.9,1294.9,wbrcha2
KEN_030_20220203_030448.flac,1302.8,1302.8,wbswea1
KEN_030_20220203_030448.flac,1307.6,1307.6,amesun2
KEN_030_20220203_030448.flac,1313.0,1313.0,amesun2
KEN_030_20220203_030448.flac,1318.7,1318.7,wbrcha2
KEN_030_20220203_030448.flac,1329.5,1329.5,wbswea1
KEN_030_20220203_030448.flac,1332.7,1332.7,amesun2
KEN_030_20220203_030448.flac,1336.0,1336.0,wbswea1
KEN_030_20220203_030448.flac,1350.1,1350.1,amesun2
KEN_030_20220203_030448.flac,1360.8,1360.8,amesun2
KEN_030_20220203_030448.flac,1363.3,1363.3,wbrcha2
KEN_030_20220203_030448.flac,1379.4,1379.4,amesun2
KEN_030_20220203_030448.flac,1383.1,1383.1,wbrcha2
KEN_030_20220203_030448.flac,1409.1,1409.1,amesun2
KEN_030_20220203_030448.flac,1459.2,1459.2,amesun2
KEN_030_20220203_030448.flac,1474.8,1474.8,wbswea1
KEN_030_20220203_030448.flac,1477.5,1477.5,amesun2
KEN_030_20220203_030448.flac,1484.2,1484.2,amesun2
KEN_030_20220203_030448.flac,1496.9,1496.9,amesun2
KEN_030_20220203_030448.flac,1502.6,1502.6,amesun2
KEN_030_20220203_030448.flac,1531.7,1531.7,amesun2
KEN_030_20220203_030448.flac,1547.9,1547.9,amesun2
KEN_030_20220203_030448.flac,1578.6,1578.6,wbswea1
KEN_030_20220203_030448.flac,1589.1,1589.1,wbrcha2
KEN_030_20220203_030448.flac,1609.7,1609.7,wbswea1
KEN_030_20220203_030448.flac,1633.2,1633.2,gnbcam2
KEN_030_20220203_030448.flac,1636.9,1636.9,amesun2
KEN_030_20220203_030448.flac,1639.3,1639.3,combul2
KEN_030_20220203_030448.flac,1646.0,1646.0,wbrcha2
KEN_030_20220203_030448.flac,1650.7,1650.7,gnbcam2
KEN_030_20220203_030448.flac,1653.9,1653.9,amesun2
KEN_030_20220203_030448.flac,1666.7,1666.7,wbswea1
KEN_030_20220203_030448.flac,1671.8,1671.8,amesun2
KEN_030_20220203_030448.flac,1687.5,1687.5,slcbou1
KEN_030_20220203_030448.flac,1689.5,1689.5,amesun2
KEN_030_20220203_030448.flac,1703.9,1703.9,slcbou1
KEN_030_20220203_030448.flac,1709.5,1709.5,amesun2
KEN_030_20220203_030448.flac,1716.0,1716.0,wbswea1
KEN_030_20220203_030448.flac,1718.2,1718.2,gnbcam2
KEN_030_20220203_030448.flac,1721.8,1721.8,gnbcam2
KEN_030_20220203_030448.flac,1722.8,1722.8,wbgbir1
KEN_030_20220203_030448.flac,1726.5,1726.5,slcbou1
KEN_030_20220203_030448.flac,1735.7,1735.7,wbswea1
KEN_030_20220203_030448.flac,1740.7,1740.7,gnbcam2
KEN_030_20220203_030448.flac,1744.5,1744.5,wbswea1
KEN_030_20220203_030448.flac,1747.5,1747.5,gnbcam2
KEN_030_20220203_030448.flac,1754.6,1754.6,gnbcam2
KEN_030_20220203_030448.flac,1757.3,1757.3,wbswea1
KEN_030_20220203_030448.flac,1763.8,1763.8,wbgbir1
KEN_030_20220203_030448.flac,1764.0,1764.0,wbswea1
KEN_030_20220203_030448.flac,1782.0,1782.0,amesun2
KEN_030_20220203_030448.flac,1804.1,1804.1,amesun2
KEN_030_20220203_030448.flac,1817.2,1817.2,amesun2
KEN_030_20220203_030448.flac,1833.0,1833.0,amesun2
KEN_030_20220203_030448.flac,1857.5,1857.5,amesun2
KEN_030_20220203_030448.flac,1871.1,1871.1,amesun2
KEN_030_20220203_030448.flac,1880.3,1880.3,wbswea1
KEN_030_20220203_030448.flac,1896.8,1896.8,amesun2
KEN_030_20220203_030448.flac,1921.8,1921.8,wbrcha2
KEN_030_20220203_030448.flac,1925.1,1925.1,amesun2
KEN_030_20220203_030448.flac,1941.7,1941.7,amesun2
KEN_030_20220203_030448.flac,1999.1,1999.1,amesun2
KEN_030_20220203_030448.flac,2000.7,2000.7,wbrcha2
KEN_030_20220203_030448.flac,2014.3,2014.3,wbrcha2
KEN_030_20220203_030448.flac,2023.9,2023.9,combul2
KEN_030_20220203_030448.flac,2033.2,2033.2,amesun2
KEN_030_20220203_030448.flac,2035.2,2035.2,combul2
KEN_030_20220203_030448.flac,2036.3,2036.3,wbrcha2
KEN_030_20220203_030448.flac,2043.3,2043.3,combul2
KEN_030_20220203_030448.flac,2044.7,2044.7,amesun2
KEN_030_20220203_030448.flac,2050.4,2050.4,combul2
KEN_030_20220203_030448.flac,2053.6,2053.6,wbrcha2
KEN_030_20220203_030448.flac,2097.2,2097.2,wbrcha2
KEN_030_20220203_030448.flac,2102.9,2102.9,amesun2
KEN_030_20220203_030448.flac,2121.6,2121.6,gnbcam2
KEN_030_20220203_030448.flac,2128.1,2128.1,gnbcam2
KEN_030_20220203_030448.flac,2130.6,2130.6,varsun2
KEN_030_20220203_030448.flac,2134.8,2134.8,varsun2
KEN_030_20220203_030448.flac,2164.4,2164.4,gnbcam2
KEN_030_20220203_030448.flac,2167.9,2167.9,combul2
KEN_030_20220203_030448.flac,2177.3,2177.3,gnbcam2
KEN_030_20220203_030448.flac,2177.9,2177.9,wbgbir1
KEN_030_20220203_030448.flac,2179.6,2179.6,combul2
KEN_030_20220203_030448.flac,2192.3,2192.3,wbrcha2
KEN_030_20220203_030448.flac,2194.8,2194.8,gnbcam2
KEN_030_20220203_030448.flac,2196.5,2196.5,combul2
KEN_030_20220203_030448.flac,2213.1,2213.1,gnbcam2
KEN_030_20220203_030448.flac,2272.0,2272.0,wbrcha2
KEN_030_20220203_030448.flac,2281.9,2281.9,gnbcam2
KEN_030_20220203_030448.flac,2290.9,2290.9,afpfly1
KEN_030_20220203_030448.flac,2297.1,2297.1,wbswea1
KEN_030_20220203_030448.flac,2304.7,2304.7,wbrcha2
KEN_030_20220203_030448.flac,2313.7,2313.7,combul2
KEN_030_20220203_030448.flac,2316.1,2316.1,wbswea1
KEN_030_20220203_030448.flac,2322.0,2322.0,combul2
KEN_030_20220203_030448.flac,2337.6,2337.6,wbgbir1
KEN_030_20220203_030448.flac,2339.6,2339.6,wbrcha2
KEN_030_20220203_030448.flac,2357.1,2357.1,wbrcha2
KEN_030_20220203_030448.flac,2363.2,2363.2,gyhbus1
KEN_030_20220203_030448.flac,2364.2,2364.2,sccsun2
KEN_030_20220203_030448.flac,2365.5,2365.5,wbrcha2
KEN_030_20220203_030448.flac,2368.0,2368.0,gyhbus1
KEN_030_20220203_030448.flac,2371.8,2371.8,sccsun2
KEN_030_20220203_030448.flac,2377.2,2377.2,sccsun2
KEN_030_20220203_030448.flac,2404.2,2404.2,sccsun2
KEN_030_20220203_030448.flac,2413.2,2413.2,wbrcha2
KEN_030_20220203_030448.flac,2423.1,2423.1,amesun2
KEN_030_20220203_030448.flac,2464.7,2464.7,wbrcha2
KEN_030_20220203_030448.flac,2490.2,2490.2,wbrcha2
KEN_030_20220203_030448.flac,2499.0,2499.0,amesun2
KEN_030_20220203_030448.flac,2520.3,2520.3,varsun2
KEN_030_20220203_030448.flac,2530.6,2530.6,varsun2
KEN_030_20220203_030448.flac,2536.1,2536.1,varsun2
KEN_030_20220203_030448.flac,2540.1,2540.1,brobab1
KEN_030_20220203_030448.flac,2547.1,2547.1,varsun2
KEN_030_20220203_030448.flac,2575.5,2575.5,slcbou1
KEN_030_20220203_030448.flac,2610.6,2610.6,combul2
KEN_030_20220203_030448.flac,2621.6,2621.6,wbswea1
KEN_030_20220203_030448.flac,2642.5,2642.5,amesun2
KEN_030_20220203_030448.flac,2673.6,2673.6,slcbou1
KEN_030_20220203_030448.flac,2676.7,2676.7,combul2
KEN_030_20220203_030448.flac,2682.5,2682.5,combul2
KEN_030_20220203_030448.flac,2685.9,2685.9,slcbou1
KEN_030_20220203_030448.flac,2694.6,2694.6,combul2
KEN_030_20220203_030448.flac,2711.7,2711.7,combul2
KEN_030_20220203_030448.flac,2723.0,2723.0,amesun2
KEN_030_20220203_030448.flac,2735.9,2735.9,reccor
KEN_030_20220203_030448.flac,2737.8,2737.8,combul2
KEN_030_20220203_030448.flac,2745.9,2745.9,reccor
KEN_030_20220203_030448.flac,2750.3,2750.3,gnbcam2
KEN_030_20220203_030448.flac,2755.4,2755.4,reccor
KEN_030_20220203_030448.flac,2757.6,2757.6,combul2
KEN_030_20220203_030448.flac,2764.3,2764.3,slcbou1
KEN_030_20220203_030448.flac,2773.1,2773.1,reccor
KEN_030_20220203_030448.flac,2787.7,2787.7,combul2
KEN_030_20220203_030448.flac,2820.8,2820.8,reftin1
KEN_030_20220203_030448.flac,2831.3,2831.3,reftin1
KEN_030_20220203_030448.flac,2833.7,2833.7,combul2
KEN_030_20220203_030448.flac,2840.4,2840.4,combul2
KEN_030_20220203_030448.flac,2842.7,2842.7,reftin1
KEN_030_20220203_030448.flac,2851.9,2851.9,wbswea1
KEN_030_20220203_030448.flac,2892.4,2892.4,wbrcha2
KEN_030_20220203_030448.flac,2898.7,2898.7,wbrcha2
KEN_030_20220203_030448.flac,2908.5,2908.5,wbrcha2
KEN_030_20220203_030448.flac,2918.9,2918.9,wbrcha2
KEN_030_20220203_030448.flac,2925.3,2925.3,wbrcha2
KEN_030_20220203_030448.flac,2929.4,2929.4,wbswea1
KEN_030_20220203_030448.flac,2936.3,2936.3,wbrcha2
KEN_030_20220203_030448.flac,2947.4,2947.4,wbrcha2
KEN_030_20220203_030448.flac,2952.8,2952.8,slcbou1
KEN_030_20220203_030448.flac,2957.3,2957.3,slcbou1
KEN_030_20220203_030448.flac,2976.7,2976.7,gnbcam2
KEN_030_20220203_030448.flac,2986.9,2986.9,wbswea1
KEN_030_20220203_030448.flac,2991.0,2991.0,brican1
KEN_030_20220203_030448.flac,3006.2,3006.2,brican1
KEN_030_20220203_030448.flac,3043.4,3043.4,brican1
KEN_030_20220203_030448.flac,3080.5,3080.5,wbrcha2
KEN_030_20220203_030448.flac,3083.6,3083.6,varsun2
KEN_030_20220203_030448.flac,3099.3,3099.3,afrthr1
KEN_030_20220203_030448.flac,3107.1,3107.1,slcbou1
KEN_030_20220203_030448.flac,3111.8,3111.8,gnbcam2
KEN_030_20220203_030448.flac,3117.3,3117.3,slcbou1
KEN_030_20220203_030448.flac,3120.7,3120.7,combul2
KEN_030_20220203_030448.flac,3128.0,3128.0,gnbcam2
KEN_030_20220203_030448.flac,3128.3,3128.3,combul2
KEN_030_20220203_030448.flac,3134.2,3134.2,afrthr1
KEN_030_20220203_030448.flac,3137.6,3137.6,gnbcam2
KEN_030_20220203_030448.flac,3138.3,3138.3,combul2
KEN_030_20220203_030448.flac,3144.1,3144.1,afrthr1
KEN_030_20220203_030448.flac,3159.1,3159.1,gnbcam2
KEN_030_20220203_030448.flac,3164.0,3164.0,gnbcam2
KEN_030_20220203_030448.flac,3168.8,3168.8,combul2
KEN_030_20220203_030448.flac,3170.9,3170.9,combul2
KEN_030_20220203_030448.flac,3174.3,3174.3,gnbcam2
KEN_030_20220203_030448.flac,3180.3,3180.3,gnbcam2
KEN_030_20220203_030448.flac,3199.2,3199.2,brican1
KEN_030_20220203_030448.flac,3203.1,3203.1,wbrcha2
KEN_030_20220203_030448.flac,3211.8,3211.8,brican1
KEN_030_20220203_030448.flac,3238.4,3238.4,brican1
KEN_030_20220203_030448.flac,3272.3,3272.3,afrthr1
KEN_030_20220203_030448.flac,3277.7,3277.7,brctch1
KEN_030_20220203_030448.flac,3279.3,3279.3,amesun2
KEN_030_20220203_030448.flac,3291.9,3291.9,amesun2
KEN_030_20220203_030448.flac,3310.8,3310.8,amesun2
KEN_030_20220203_030448.flac,3316.8,3316.8,slcbou1
KEN_030_20220203_030448.flac,3328.2,3328.2,slcbou1
KEN_030_20220203_030448.flac,3333.0,3333.0,slcbou1
KEN_030_20220203_030448.flac,3340.0,3340.0,refbar2
KEN_030_20220203_030448.flac,3344.8,3344.8,brican1
KEN_030_20220203_030448.flac,3349.3,3349.3,combul2
KEN_030_20220203_030448.flac,3360.3,3360.3,afrthr1
KEN_030_20220203_030448.flac,3381.3,3381.3,wbswea1
KEN_030_20220203_030448.flac,3399.0,3399.0,wbswea1
KEN_030_20220203_030448.flac,3402.0,3402.0,afrthr1
KEN_030_20220203_030448.flac,3410.8,3410.8,refbar2
KEN_030_20220203_030448.flac,3415.1,3415.1,afrthr1
KEN_030_20220203_030448.flac,3423.8,3423.8,wbswea1
KEN_030_20220203_030448.flac,3425.1,3425.1,afrthr1
KEN_030_20220203_030448.flac,3428.2,3428.2,slcbou1
KEN_030_20220203_030448.flac,3434.2,3434.2,slcbou1
KEN_030_20220203_030448.flac,3439.4,3439.4,slcbou1
KEN_030_20220203_030448.flac,3446.5,3446.5,wbswea1
KEN_030_20220203_030448.flac,3483.0,3483.0,combul2
KEN_030_20220203_030448.flac,3531.9,3531.9,afrthr1
KEN_030_20220203_030448.flac,3534.6,3534.6,wbswea1
KEN_030_20220203_030448.flac,3542.3,3542.3,afrthr1
KEN_030_20220203_030448.flac,3543.2,3543.2,gobsta5
KEN_030_20220203_030448.flac,3550.8,3550.8,combul2
KEN_030_20220203_030448.flac,3556.5,3556.5,gobsta5
KEN_030_20220203_030448.flac,3558.5,3558.5,combul2
KEN_030_20220203_030448.flac,3563.5,3563.5,combul2
KEN_030_20220203_030448.flac,3585.4,3585.4,combul2
KEN_031_20220204_040326.flac,36.4,36.4,wbgbir1
KEN_031_20220204_040326.flac,38.3,38.3,refbar2
KEN_031_20220204_040326.flac,42.9,42.9,gnbcam2
KEN_031_20220204_040326.flac,45.2,45.2,abhori1
KEN_031_20220204_040326.flac,54.9,54.9,abhori1
KEN_031_20220204_040326.flac,58.5,58.5,abhori1
KEN_031_20220204_040326.flac,62.7,62.7,wbswea1
KEN_031_20220204_040326.flac,67.3,67.3,abhori1
KEN_031_20220204_040326.flac,71.3,71.3,wbswea1
KEN_031_20220204_040326.flac,74.2,74.2,refbar2
KEN_031_20220204_040326.flac,75.6,75.6,abhori1
KEN_031_20220204_040326.flac,87.8,87.8,brctch1
KEN_031_20220204_040326.flac,89.1,89.1,abhori1
KEN_031_20220204_040326.flac,95.7,95.7,abhori1
KEN_031_20220204_040326.flac,101.1,101.1,abhori1
